entity_address_id,entity_id,address_id,type,link,start_date,end_date
665,10028479,14098975,registered_address,registered address,,
666,10028588,14095786,registered_address,registered address,,
667,10028596,14106107,registered_address,registered address,,
668,10028726,14103316,registered_address,registered address,,
669,10028819,14107739,registered_address,registered address,,
670,10028848,14098489,registered_address,registered address,,
671,10028877,14107110,registered_address,registered address,,
672,10028924,14100407,registered_address,registered address,,
673,10028925,14095786,registered_address,registered address,,
674,10028928,14095638,registered_address,registered address,,
675,10028982,14094111,registered_address,registered address,,
676,10029108,14097082,registered_address,registered address,,
677,10029117,14093650,registered_address,registered address,,
678,10029151,14108013,registered_address,registered address,,
679,10029182,14092933,registered_address,registered address,,
680,10029186,14092933,registered_address,registered address,,
681,10029197,14095732,registered_address,registered address,,
682,10029254,14096294,registered_address,registered address,,
683,10029361,14105119,registered_address,registered address,,
684,10029406,14097882,registered_address,registered address,,
685,10029438,14093408,registered_address,registered address,,
686,10029525,14104895,registered_address,registered address,,
687,10029532,14098217,registered_address,registered address,,
688,10029546,14108013,registered_address,registered address,,
689,10029980,14103299,registered_address,registered address,,
690,10029632,14099414,registered_address,registered address,,
691,10029691,14103914,registered_address,registered address,,
692,10029801,14092933,registered_address,registered address,,
693,10029899,14103480,registered_address,registered address,,
694,10030087,14091252,registered_address,registered address,,
695,10030116,14104533,registered_address,registered address,,
696,10030139,14091568,registered_address,registered address,,
697,10030300,14092350,registered_address,registered address,,
698,10030350,14097858,registered_address,registered address,,
699,10030366,14092933,registered_address,registered address,,
700,10030369,14104533,registered_address,registered address,,
701,10030476,14099178,registered_address,registered address,,
702,10030566,14104535,registered_address,registered address,,
703,10030553,14099106,registered_address,registered address,,
704,10030558,14099093,registered_address,registered address,,
705,10030571,14103480,registered_address,registered address,,
706,10030639,14091547,registered_address,registered address,,
707,10030662,14106834,registered_address,registered address,,
708,10030677,14106107,registered_address,registered address,,
709,10030684,14092759,registered_address,registered address,,
710,10030770,14103360,registered_address,registered address,,
711,10030776,14090688,registered_address,registered address,,
712,10030794,14094849,registered_address,registered address,,
713,10030812,14108013,registered_address,registered address,,
714,10030832,14091606,registered_address,registered address,,
715,10030846,14108915,registered_address,registered address,,
